timestamp,gyroX,gyroY,gyroZ,Accel_1_X,Accel_1_Y,Accel_1_Z,Accel_2_X,Accel_2_Y,Accel_2_Z,classification
50506,0.3,-2.4,9.7,1.13,0.20,0.05,0.20,0.15,-0.98, unclassified
50520,0.1,-3.3,9.1,1.13,0.15,0.10,0.15,0.20,-0.98, unclassified
50532,0.3,-3.2,9.2,1.18,0.20,0.05,0.15,0.20,-1.08, unclassified
50544,0.2,-3.3,9.2,1.18,0.15,0.05,0.15,0.20,-0.98, unclassified
50557,0.2,-3.2,9.2,1.13,0.15,0.05,0.15,0.24,-1.03, unclassified
50570,0.2,-3.1,9.1,1.18,0.24,0.05,0.20,0.15,-0.98, unclassified
50582,0.2,-2.7,9.2,1.03,0.34,0.10,0.20,0.24,-1.18, unclassified
50594,0.1,-1.6,10.8,1.23,0.44,0.10,0.24,0.20,-0.93, unclassified
50608,0.1,0.0,8.8,1.27,0.39,0.00,0.15,0.20,-1.23, on-ground
50620,0.3,-0.2,9.0,1.13,0.24,0.05,0.20,0.20,-1.08, on-ground
50632,0.1,-2.1,10.3,1.13,0.20,0.10,0.10,0.24,-1.03, on-ground
50646,0.2,-3.1,9.2,1.18,0.15,0.05,0.15,0.20,-1.03, on-ground
50659,0.2,-2.9,9.2,1.13,0.15,0.10,0.15,0.15,-1.03, on-ground
50671,0.2,-3.0,9.2,1.18,0.20,0.10,0.15,0.20,-0.98, on-ground
50684,0.2,-2.6,9.2,1.13,0.39,0.10,0.15,0.34,-1.03, on-ground
50697,0.1,-2.0,9.9,1.18,0.34,0.05,0.15,0.24,-0.98, on-ground
50710,0.3,-0.9,9.3,1.18,0.20,0.05,0.20,0.24,-0.98, on-ground
50722,0.2,-1.3,9.5,1.23,0.15,0.10,0.15,0.20,-1.03, on-ground
50736,0.2,-3.1,9.1,1.13,0.20,0.10,0.15,0.24,-0.98, on-ground
50749,0.2,-2.7,9.2,1.18,0.20,0.10,0.15,0.15,-0.98, on-ground
50762,0.2,-2.8,9.2,1.18,0.39,0.05,0.15,0.20,-0.98, on-ground
50776,0.1,-1.9,9.8,1.18,0.29,0.10,0.15,0.15,-1.03, on-ground
50789,0.2,-0.9,9.2,1.18,0.24,0.10,0.15,0.15,-0.98, on-ground
50802,0.1,-2.3,9.8,1.18,0.20,0.10,0.15,0.20,-1.03, on-ground
50814,0.2,-2.7,9.3,1.18,0.29,0.05,0.15,0.24,-1.03, on-ground
50828,0.2,-2.5,9.5,1.18,0.29,0.05,0.15,0.24,-0.98, on-ground
50841,0.2,-1.2,9.4,1.18,0.20,0.10,0.20,0.20,-1.03, on-ground
50853,0.2,-2.8,9.2,1.23,0.24,0.05,0.24,0.24,-1.03, on-ground
50867,0.2,-2.5,9.3,1.23,0.29,0.10,0.15,0.24,-1.03, on-ground
50879,0.2,-1.9,9.5,1.13,0.24,0.10,0.15,0.20,-0.98, on-ground
50892,0.2,-2.1,9.4,1.18,0.15,0.10,0.15,0.24,-0.98, on-ground
50905,0.2,-2.4,9.4,1.13,0.29,0.00,0.15,0.20,-1.08, on-ground
50918,0.2,-1.9,9.3,1.08,0.24,0.10,0.20,0.24,-1.03, on-ground
50931,0.2,-2.2,9.3,1.18,0.20,0.05,0.20,0.20,-1.08, on-ground
50944,0.2,-2.1,9.3,1.13,0.29,0.10,0.15,0.20,-1.03, on-ground
50956,0.2,-2.1,9.3,1.18,0.20,0.10,0.15,0.20,-0.98, on-ground
50969,0.2,-2.3,9.4,1.23,0.29,0.05,0.20,0.20,-1.03, on-ground
50982,0.2,-2.2,9.3,1.18,0.29,0.10,0.15,0.24,-0.98, on-ground
50995,0.2,-2.2,9.3,1.13,0.29,0.10,0.20,0.20,-1.03, on-ground
51009,0.2,-2.2,9.4,1.18,0.24,0.10,0.20,0.20,-1.03, on-ground
51021,0.2,-2.1,9.4,1.18,0.24,0.05,0.20,0.29,-1.03, on-ground
51034,0.2,-2.1,9.3,1.23,0.24,0.10,0.20,0.15,-0.98, on-ground
51046,0.1,-2.1,9.3,1.18,0.24,0.05,0.15,0.24,-1.03, on-ground
51060,0.2,-2.1,9.3,1.18,0.24,0.10,0.10,0.20,-0.98, on-ground
51073,0.2,-2.1,9.3,1.23,0.20,0.10,0.20,0.15,-1.03, on-ground
51086,0.2,-2.1,9.3,1.18,0.24,0.10,0.20,0.20,-1.03, on-ground
51099,0.2,-2.1,9.3,1.13,0.29,0.24,0.15,0.15,-1.03, on-ground
51112,0.2,-2.1,9.4,1.18,0.24,0.10,0.20,0.20,-1.03, on-ground
51125,0.2,-2.1,9.3,1.18,0.29,0.10,0.10,0.29,-1.03, on-ground
51139,0.2,-2.1,9.3,1.18,0.29,0.10,0.15,0.20,-1.03, on-ground
51152,0.2,-2.1,9.4,1.13,0.24,0.05,0.15,0.29,-1.03, on-ground
51165,0.2,-2.1,9.3,1.18,0.20,0.00,0.15,0.20,-0.98, on-ground
51178,0.2,-2.2,9.4,1.18,0.20,0.05,0.20,0.20,-1.03, on-ground
51192,0.2,-2.1,9.4,1.18,0.24,0.10,0.10,0.20,-1.08, on-ground
51205,0.2,-2.1,9.4,1.18,0.20,0.10,0.15,0.20,-0.98, on-ground
51217,0.2,-2.1,9.4,1.13,0.20,0.10,0.15,0.24,-0.98, on-ground
51230,0.2,-2.1,9.4,1.18,0.24,0.10,0.24,0.15,-1.03, unclassified
51244,0.2,-2.1,9.3,1.18,0.20,0.05,0.15,0.20,-1.08, unclassified
51256,0.2,-2.1,9.3,1.18,0.24,0.05,0.15,0.20,-1.08, unclassified
51268,0.2,-2.1,9.4,1.18,0.24,0.10,0.15,0.20,-0.98, unclassified
51281,0.2,-2.1,9.4,1.13,0.20,0.05,0.20,0.20,-1.03, unclassified
51295,0.2,-2.1,9.3,1.13,0.20,0.05,0.15,0.20,-0.98, unclassified
51308,0.2,-2.1,9.4,1.13,0.24,0.05,0.15,0.24,-1.08, unclassified
51320,0.2,-2.1,9.4,1.18,0.20,0.05,0.15,0.24,-0.93, unclassified
51334,0.2,-2.1,9.4,1.18,0.24,0.10,0.15,0.24,-1.03, unclassified
51346,0.2,-2.1,9.4,1.18,0.29,0.10,0.15,0.20,-1.13, unclassified
51359,0.2,-2.1,9.4,1.18,0.24,0.05,0.15,0.24,-1.03, unclassified
51373,0.2,-2.1,9.4,1.18,0.24,0.05,0.15,0.24,-1.03, unclassified
51385,0.2,-2.1,9.4,1.13,0.24,0.00,0.10,0.15,-0.98, unclassified
51398,0.2,-2.1,9.3,1.13,0.29,0.05,0.15,0.20,-1.03, unclassified
51411,0.2,-2.1,9.3,1.18,0.24,0.10,0.15,0.20,-1.03, unclassified
51425,0.2,-2.1,9.4,1.13,0.24,0.10,0.15,0.20,-1.03, unclassified
51438,0.2,-2.1,9.4,1.13,0.29,0.10,0.15,0.24,-0.98, unclassified
51451,0.2,-2.1,9.4,1.23,0.20,0.10,0.15,0.24,-1.03, unclassified
51464,0.2,-2.1,9.3,1.18,0.24,0.10,0.20,0.15,-1.03, unclassified
51478,0.2,-2.1,9.3,1.18,0.20,0.05,0.10,0.20,-1.03, unclassified
51491,0.2,-2.1,9.4,1.13,0.29,0.10,0.15,0.20,-0.98, unclassified
51504,0.2,-2.1,9.4,1.18,0.24,0.05,0.15,0.20,-1.03, unclassified
51516,0.2,-2.1,9.4,1.13,0.24,0.05,0.20,0.15,-1.03, unclassified
51530,0.2,-2.2,9.3,1.18,0.29,0.05,0.20,0.24,-1.03, unclassified
51543,0.2,-2.1,9.4,1.18,0.24,0.10,0.15,0.20,-0.98, unclassified
51555,0.2,-2.1,9.3,1.23,0.20,0.10,0.15,0.20,-1.08, unclassified
51568,0.2,-2.2,9.4,1.18,0.24,0.10,0.10,0.29,-1.08, unclassified
51581,0.2,-2.1,9.3,1.13,0.24,0.15,0.20,0.20,-0.98, unclassified
51594,0.2,-2.1,9.4,1.18,0.24,0.05,0.15,0.20,-1.03, unclassified
51607,0.2,-2.1,9.4,1.18,0.24,0.05,0.15,0.24,-0.98, unclassified
51619,0.2,-2.1,9.4,1.18,0.24,0.10,0.20,0.24,-1.13, unclassified
51633,0.2,-2.1,9.4,1.18,0.24,0.10,0.15,0.15,-1.03, unclassified
51645,0.2,-2.1,9.3,1.18,0.24,0.10,0.15,0.20,-0.98, unclassified
51658,0.2,-2.1,9.3,1.18,0.24,0.10,0.15,0.24,-1.03, unclassified
51672,0.2,-2.1,9.3,1.13,0.24,0.05,0.15,0.20,-1.03, unclassified
51684,0.2,-2.1,9.3,1.23,0.24,0.10,0.15,0.20,-1.03, unclassified
51697,0.2,-2.2,9.4,1.18,0.20,0.15,0.10,0.24,-0.98, unclassified
51710,0.2,-2.1,9.4,1.18,0.20,0.05,0.15,0.20,-1.08, unclassified
51724,0.2,-2.1,9.4,1.18,0.29,0.10,0.15,0.24,-0.98, unclassified
51737,0.2,-2.1,9.4,1.13,0.24,0.05,0.15,0.24,-1.03, unclassified
51750,0.2,-2.1,9.3,1.18,0.24,0.10,0.10,0.24,-0.93, unclassified
51763,0.2,-2.1,9.4,1.18,0.24,0.05,0.15,0.24,-1.03, unclassified
51777,0.2,-2.1,9.4,1.18,0.24,0.05,0.20,0.20,-1.08, unclassified
51790,0.2,-2.1,9.4,1.13,0.24,0.10,0.15,0.24,-1.13, unclassified
51803,0.2,-2.1,9.3,1.13,0.20,0.15,0.20,0.20,-1.03, unclassified
51816,0.2,-2.1,9.4,1.23,0.29,0.10,0.20,0.20,-1.03, unclassified
51829,0.2,-2.1,9.3,1.13,0.24,0.05,0.15,0.24,-0.98, unclassified
51842,0.2,-2.1,9.3,1.18,0.24,0.10,0.15,0.20,-0.98, unclassified
51854,0.2,-2.1,9.4,1.18,0.20,0.10,0.15,0.24,-1.03, unclassified
51867,0.2,-2.2,9.4,1.13,0.29,0.10,0.10,0.20,-1.03, unclassified
51880,0.2,-2.1,9.4,1.18,0.29,0.05,0.20,0.24,-1.03, unclassified
51893,0.2,-2.2,9.3,1.18,0.20,0.10,0.20,0.24,-0.98, unclassified
51906,0.2,-2.1,9.4,1.18,0.24,0.10,0.20,0.20,-1.03, unclassified
51919,0.2,-2.1,9.3,1.18,0.20,0.10,0.20,0.20,-1.08, unclassified
51932,0.2,-2.1,9.4,1.18,0.24,0.05,0.20,0.24,-1.03, unclassified
51944,0.2,-2.1,9.4,1.18,0.29,0.10,0.15,0.20,-1.03, unclassified
51957,0.2,-2.1,9.3,1.18,0.24,0.00,0.15,0.20,-0.98, unclassified
51971,0.2,-2.1,9.3,1.23,0.24,0.15,0.15,0.20,-0.93, unclassified
51983,0.2,-2.1,9.4,1.18,0.24,0.05,0.15,0.24,-1.03, unclassified
51996,0.2,-2.1,9.4,1.18,0.24,0.10,0.20,0.20,-1.03, unclassified
52011,0.2,-2.1,9.4,1.23,0.24,0.15,0.10,0.20,-1.08, unclassified
52023,0.2,-2.1,9.4,1.18,0.20,0.05,0.15,0.24,-1.03, unclassified
52036,0.2,-2.1,9.4,1.18,0.24,0.05,0.15,0.24,-1.03, unclassified
52049,0.2,-2.1,9.4,1.13,0.24,0.15,0.10,0.24,-1.08, unclassified
52063,0.2,-2.1,9.4,1.18,0.29,0.05,0.15,0.20,-1.03, unclassified
52076,0.2,-2.1,9.3,1.18,0.24,0.05,0.15,0.24,-1.03, unclassified
52089,0.2,-2.1,9.4,1.13,0.24,0.05,0.15,0.24,-0.98, unclassified
52102,0.2,-2.2,9.3,1.18,0.29,0.10,0.20,0.20,-0.98, unclassified
52115,0.2,-2.1,9.4,1.18,0.24,0.05,0.15,0.20,-1.08, unclassified
52128,0.2,-2.1,9.4,1.13,0.24,0.05,0.15,0.24,-1.08, unclassified
52141,0.2,-2.1,9.3,1.23,0.24,0.10,0.20,0.20,-1.03, unclassified
52153,0.2,-2.1,9.4,1.13,0.29,0.05,0.15,0.24,-1.03, unclassified
52166,0.2,-2.1,9.4,1.18,0.20,0.10,0.15,0.24,-1.08, unclassified
52179,0.2,-2.1,9.4,1.18,0.24,0.05,0.20,0.15,-0.98, unclassified
52192,0.2,-2.1,9.4,1.13,0.24,0.05,0.20,0.20,-1.03, unclassified
52206,0.2,-2.1,9.4,1.18,0.29,0.10,0.15,0.20,-1.03, unclassified
52218,0.2,-2.1,9.4,1.18,0.24,0.05,0.15,0.15,-0.98, unclassified
52231,0.2,-2.1,9.4,1.18,0.24,0.05,0.20,0.20,-1.03, unclassified
52244,0.2,-2.1,9.3,1.13,0.24,0.10,0.15,0.24,-1.08, unclassified
52257,0.2,-2.1,9.4,1.23,0.20,0.20,0.15,0.29,-0.98, unclassified
52270,0.2,-2.1,9.4,1.13,0.24,0.10,0.15,0.20,-0.98, unclassified
52283,0.2,-2.1,9.4,1.13,0.24,0.10,0.15,0.20,-0.98, unclassified
52296,0.2,-2.1,9.3,1.13,0.24,0.10,0.20,0.20,-1.03, unclassified
52310,0.2,-2.1,9.4,1.13,0.29,0.10,0.15,0.24,-1.03, unclassified
52322,0.2,-2.1,9.4,1.23,0.20,0.10,0.15,0.20,-1.03, unclassified
52335,0.2,-2.1,9.3,1.13,0.29,0.10,0.15,0.24,-0.93, unclassified
52349,0.2,-2.2,9.3,1.18,0.29,0.10,0.10,0.24,-1.08, unclassified
52362,0.2,-2.1,9.4,1.08,0.24,0.05,0.15,0.15,-1.03, unclassified
52375,0.2,-2.1,9.4,1.18,0.24,0.05,0.10,0.24,-1.03, unclassified
52388,0.2,-2.1,9.4,1.18,0.20,0.15,0.15,0.20,-1.03, unclassified
52402,0.2,-2.1,9.4,1.13,0.29,0.15,0.15,0.24,-1.03, unclassified
52414,0.2,-2.1,9.4,1.18,0.24,0.05,0.15,0.20,-0.98, unclassified
52427,0.2,-2.1,9.3,1.18,0.20,0.10,0.20,0.20,-0.98, unclassified
52440,0.2,-2.1,9.3,1.18,0.24,0.05,0.15,0.15,-1.03, unclassified
52453,0.2,-2.1,9.3,1.13,0.24,0.10,0.15,0.20,-0.98, unclassified
52465,0.2,-2.1,9.3,1.18,0.24,0.05,0.20,0.15,-0.98, unclassified
52478,0.2,-2.1,9.4,1.18,0.29,0.10,0.15,0.20,-1.03, unclassified
52491,0.2,-2.1,9.4,1.18,0.24,0.10,0.10,0.20,-1.08, unclassified
52505,0.2,-2.1,9.4,1.23,0.20,0.05,0.10,0.29,-1.03, unclassified
52518,0.2,-2.1,9.4,1.23,0.24,0.15,0.15,0.20,-0.98, unclassified
52531,0.2,-2.1,9.3,1.18,0.24,0.00,0.15,0.24,-1.08, unclassified
52544,0.2,-2.1,9.3,1.13,0.29,0.20,0.15,0.20,-1.03, unclassified
52558,0.2,-2.1,9.3,1.23,0.20,0.05,0.10,0.24,-1.03, unclassified
52571,0.2,-2.1,9.4,1.18,0.24,0.05,0.15,0.24,-1.03, unclassified
52584,0.2,-2.1,9.3,1.18,0.24,0.10,0.20,0.20,-0.93, unclassified
52597,0.2,-2.1,9.4,1.13,0.20,0.10,0.15,0.20,-1.03, unclassified
52611,0.2,-2.1,9.3,1.13,0.24,0.05,0.10,0.24,-1.03, unclassified
52624,0.2,-2.1,9.4,1.23,0.24,0.10,0.10,0.20,-1.03, unclassified
52637,0.2,-2.1,9.4,1.18,0.24,0.05,0.15,0.20,-1.03, unclassified
52651,0.2,-2.1,9.4,1.18,0.24,0.10,0.15,0.20,-1.03, unclassified
52663,0.2,-2.1,9.3,1.18,0.20,0.05,0.15,0.20,-1.03, unclassified
52676,0.2,-2.1,9.4,1.18,0.24,0.05,0.15,0.24,-1.03, unclassified
52688,0.2,-2.1,9.4,1.18,0.24,0.05,0.15,0.24,-1.03, unclassified
52702,0.2,-2.1,9.3,1.18,0.24,0.10,0.15,0.20,-1.08, unclassified
52714,0.2,-2.1,9.4,1.13,0.24,0.05,0.20,0.15,-0.98, unclassified
52727,0.2,-2.1,9.4,1.18,0.24,0.10,0.15,0.24,-1.03, unclassified
52740,0.2,-2.1,9.3,1.13,0.24,0.05,0.15,0.20,-1.03, unclassified
52754,0.2,-2.1,9.4,1.13,0.29,0.05,0.10,0.24,-0.98, unclassified
52767,0.2,-2.1,9.3,1.18,0.24,0.10,0.15,0.20,-0.98, unclassified
52780,0.2,-2.1,9.3,1.18,0.24,0.15,0.15,0.24,-1.03, unclassified
52793,0.2,-2.1,9.3,1.18,0.24,0.05,0.15,0.20,-0.98, unclassified
52807,0.2,-2.1,9.4,1.18,0.24,0.05,0.15,0.24,-0.98, unclassified
52819,0.2,-2.1,9.4,1.18,0.29,0.10,0.20,0.20,-0.98, unclassified
52833,0.2,-2.1,9.4,1.18,0.24,0.10,0.15,0.24,-1.03, unclassified
52846,0.2,-2.1,9.4,1.18,0.24,0.05,0.20,0.20,-0.98, unclassified
52858,0.2,-2.2,9.4,1.13,0.24,0.10,0.15,0.24,-1.08, unclassified
52871,0.2,-2.1,9.3,1.18,0.24,0.05,0.15,0.20,-1.08, unclassified
52885,0.2,-2.1,9.4,1.13,0.24,0.05,0.10,0.29,-1.18, unclassified
52897,0.2,-2.1,9.3,1.13,0.24,0.05,0.15,0.20,-0.98, unclassified
52911,0.2,-2.1,9.4,1.18,0.29,0.10,0.15,0.20,-1.03, unclassified
52924,0.2,-2.1,9.4,1.18,0.24,0.15,0.15,0.24,-1.03, unclassified
52937,0.2,-2.1,9.3,1.18,0.24,0.10,0.15,0.20,-1.08, unclassified
52950,0.2,-2.1,9.3,1.18,0.24,0.10,0.15,0.24,-0.98, unclassified
52963,0.2,-2.1,9.3,1.13,0.24,0.10,0.20,0.20,-1.08, unclassified
52976,0.2,-2.1,9.4,1.18,0.24,0.05,0.20,0.20,-0.98, unclassified
52988,0.2,-2.1,9.3,1.18,0.24,0.05,0.15,0.24,-1.03, unclassified
53002,0.2,-2.1,9.3,1.23,0.15,0.10,0.15,0.20,-1.03, unclassified
53014,0.2,-2.1,9.4,1.18,0.24,0.05,0.20,0.20,-1.03, unclassified
53027,0.2,-2.1,9.4,1.13,0.29,0.00,0.15,0.20,-1.03, unclassified
53040,0.2,-2.1,9.3,1.18,0.20,0.10,0.20,0.20,-1.03, unclassified
53054,0.2,-2.1,9.3,1.13,0.29,0.10,0.15,0.15,-0.93, unclassified
53067,0.2,-2.1,9.3,1.13,0.29,0.00,0.15,0.20,-1.03, unclassified
53080,0.2,-2.0,9.3,1.13,0.24,0.05,0.15,0.24,-0.98, unclassified
53093,0.2,-2.2,9.5,1.18,0.29,0.10,0.15,0.20,-0.98, unclassified
53107,0.2,-2.2,9.4,1.18,0.24,0.10,0.15,0.24,-1.03, unclassified
53120,0.2,-2.1,9.3,1.13,0.24,0.10,0.20,0.24,-1.03, unclassified
53133,0.2,-2.2,9.5,1.23,0.20,0.10,0.15,0.24,-1.03, unclassified
53147,0.2,-2.1,9.3,1.18,0.24,0.10,0.15,0.15,-1.03, unclassified
53159,0.2,-2.1,9.4,1.23,0.24,0.10,0.10,0.24,-0.98, unclassified
53173,0.2,-2.1,9.4,1.13,0.24,0.05,0.20,0.15,-1.03, unclassified
53186,0.2,-2.2,9.5,1.18,0.24,0.10,0.15,0.20,-1.08, unclassified
53199,0.2,-2.1,9.4,1.18,0.24,0.10,0.20,0.20,-1.08, unclassified
53212,0.2,-2.1,9.3,1.13,0.24,0.10,0.20,0.15,-1.03, unclassified
53225,0.2,-2.1,9.4,1.23,0.20,0.05,0.20,0.20,-1.08, unclassified
53238,0.2,-2.1,9.3,1.18,0.24,0.05,0.15,0.24,-1.03, unclassified
53251,0.2,-2.1,9.3,1.18,0.24,0.05,0.15,0.24,-0.98, unclassified
53263,0.2,-2.1,9.3,1.18,0.29,0.10,0.15,0.24,-1.13, unclassified
53276,0.2,-2.1,9.4,1.18,0.24,0.05,0.20,0.20,-1.08, unclassified
53289,0.2,-2.1,9.3,1.18,0.24,0.10,0.10,0.20,-0.98, unclassified
53303,0.2,-2.1,9.3,1.13,0.20,0.29,0.24,0.20,-0.88, unclassified
53316,0.2,-2.1,9.3,1.18,0.24,0.05,0.10,0.20,-1.03, unclassified
53328,0.2,-2.1,9.4,1.18,0.24,0.10,0.10,0.24,-1.03, unclassified
53343,0.2,-2.2,9.4,1.13,0.29,0.05,0.15,0.24,-1.03, unclassified
53356,0.2,-2.2,9.4,1.13,0.24,0.05,0.15,0.20,-0.98, unclassified
53368,0.2,-2.1,9.3,1.18,0.29,0.10,0.15,0.20,-1.03, unclassified
53383,0.2,-2.1,9.4,1.18,0.24,0.10,0.10,0.24,-1.03, unclassified
53396,0.2,-2.1,9.3,1.18,0.20,0.15,0.15,0.20,-0.98, unclassified
53408,0.2,-2.1,9.4,1.18,0.20,0.10,0.10,0.20,-1.03, unclassified
53422,0.2,-2.2,9.4,1.13,0.29,0.05,0.15,0.20,-0.93, unclassified
53436,0.2,-2.2,9.4,1.23,0.24,0.10,0.15,0.20,-1.03, unclassified
53448,0.2,-2.1,9.4,1.18,0.24,0.10,0.15,0.20,-1.03, unclassified
53460,0.2,-2.1,9.4,1.13,0.24,0.05,0.20,0.29,-1.03, unclassified
53475,0.2,-2.1,9.3,1.18,0.20,0.15,0.10,0.24,-0.98, unclassified
53487,0.2,-2.2,9.3,1.18,0.34,0.10,0.20,0.20,-1.03, unclassified
53499,0.2,-2.1,9.3,1.13,0.20,0.05,0.20,0.20,-1.03, unclassified
53512,0.2,-2.1,9.4,1.18,0.24,0.10,0.15,0.20,-0.83, unclassified
53526,0.2,-2.1,9.4,1.13,0.29,0.00,0.15,0.20,-1.03, unclassified
53538,0.2,-2.2,9.4,1.13,0.24,0.10,0.15,0.24,-0.98, unclassified
53552,0.2,-2.1,9.3,1.23,0.24,0.05,0.15,0.15,-1.08, unclassified
53566,0.2,-2.1,9.4,1.13,0.24,0.10,0.15,0.15,-1.03, unclassified
53578,0.2,-2.1,9.4,1.27,0.24,0.05,0.15,0.20,-0.98, unclassified
53592,0.2,-2.2,9.4,1.18,0.24,0.05,0.10,0.20,-1.13, unclassified
53606,0.2,-2.1,9.3,1.18,0.29,0.05,0.15,0.24,-1.03, unclassified
53618,0.2,-2.1,9.4,1.13,0.24,0.05,0.15,0.15,-1.03, unclassified
53632,0.2,-2.1,9.4,1.13,0.24,0.05,0.20,0.24,-0.98, unclassified
53646,0.2,-2.1,9.3,1.23,0.29,0.10,0.15,0.20,-0.98, unclassified
53658,0.2,-2.2,9.4,1.23,0.24,0.05,0.20,0.15,-1.03, unclassified
53671,0.2,-2.1,9.4,1.13,0.29,0.05,0.15,0.24,-1.08, unclassified
53685,0.2,-2.1,9.4,1.13,0.29,0.10,0.15,0.20,-1.03, unclassified
53698,0.2,-2.1,9.4,1.18,0.20,0.10,0.15,0.20,-1.03, unclassified
53710,0.2,-2.1,9.3,1.23,0.29,0.05,0.05,0.29,-1.08, unclassified
53724,0.1,-2.6,9.5,1.18,0.29,0.05,0.15,0.24,-0.98, unclassified
53736,0.2,-2.4,9.3,1.18,0.24,0.05,0.15,0.24,-0.98, unclassified
53749,0.2,-1.7,9.3,1.18,0.24,0.05,0.10,0.24,-0.98, unclassified
53763,0.1,-2.4,9.4,1.23,0.24,0.10,0.10,0.20,-1.08, unclassified
53775,0.2,-2.0,9.3,1.13,0.20,0.05,0.10,0.20,-1.03, unclassified
53788,0.3,-1.7,9.6,1.13,0.24,0.05,0.15,0.15,-1.08, unclassified
53801,0.3,-2.1,9.3,1.23,0.24,0.10,0.20,0.15,-1.03, unclassified
53814,0.1,-2.0,9.4,1.18,0.15,0.15,0.24,-0.15,-0.98, unclassified
53826,-0.6,-2.9,9.1,1.27,0.39,0.24,0.34,-0.10,-0.93, unclassified
53839,-1.1,-5.3,8.1,1.37,0.64,0.15,0.24,-0.05,-1.03, unclassified
53854,-1.3,-2.9,9.3,1.32,0.54,0.15,0.34,0.05,-1.13, unclassified
53866,-1.6,-0.3,8.6,1.27,0.39,0.24,0.34,0.29,-1.62, unclassified
53878,-2.1,-5.2,12.3,1.62,0.10,0.15,0.15,0.24,-1.91, unclassified
53893,-1.5,-11.3,15.6,1.67,0.15,0.20,0.24,0.00,-1.62, unclassified
53906,-1.2,-5.6,15.0,1.52,0.24,0.24,0.39,0.00,-1.27, unclassified
53918,-1.9,-5.5,12.5,1.52,0.20,0.59,0.49,0.05,-1.13, unclassified
53932,-2.7,-5.4,10.7,1.67,0.15,0.44,0.49,0.00,-1.13, unclassified
53945,-3.7,-4.0,10.4,1.76,0.20,0.29,0.39,0.00,-1.08, unclassified
53957,-3.0,-3.9,9.4,1.76,0.15,0.29,0.34,0.00,-1.08, unclassified
53970,-1.6,-5.2,9.5,1.86,0.15,0.05,0.29,0.10,-0.88, unclassified
53984,-0.9,-4.2,9.4,1.76,0.20,0.05,0.15,0.05,-1.03, unclassified
53996,0.3,-3.8,9.3,1.67,0.24,0.05,0.20,0.00,-1.13, unclassified
54008,0.4,-4.1,9.2,1.71,0.24,0.00,0.24,0.00,-1.13, unclassified
54022,-0.1,-4.4,9.4,1.62,0.15,0.10,0.29,-0.05,-1.08, unclassified
54035,-0.9,-5.0,9.9,1.57,0.15,0.10,0.29,-0.15,-0.93, unclassified
54047,-0.9,-5.0,8.8,1.57,0.15,0.05,0.20,-0.05,-0.93, unclassified
54060,-0.6,-6.1,8.6,1.52,0.05,-0.05,0.20,-0.10,-0.83, unclassified
54072,0.0,-7.3,8.5,1.52,0.05,0.00,0.15,-0.10,-0.69, unclassified
54085,0.2,-5.1,6.5,1.47,0.05,-0.05,0.20,-0.15,-0.69, unclassified
54097,0.3,-4.9,6.2,1.27,0.10,-0.05,0.20,-0.24,-0.64, unclassified
54110,0.3,-3.9,5.2,1.23,0.10,-0.05,0.15,-0.10,-0.83, unclassified
54123,0.2,-4.9,4.7,1.23,0.10,-0.05,0.20,-0.15,-0.98, unclassified
54135,-0.1,-8.4,6.9,1.18,0.05,-0.10,0.15,-0.10,-0.88, unclassified
54148,0.5,-9.8,7.3,1.18,0.05,-0.05,0.15,-0.15,-0.78, unclassified
54160,0.7,-8.1,6.2,1.13,0.00,-0.05,0.29,-0.44,-0.64, unclassified
54173,0.3,-6.7,5.5,0.98,-0.05,0.00,0.34,-0.39,-0.59, unclassified
54185,-1.8,-8.7,4.0,1.03,-0.20,0.10,0.44,-0.39,-0.59, unclassified
54199,-2.4,-8.1,3.6,1.03,-0.20,0.10,0.54,-0.24,-0.49, unclassified
54212,-2.9,-7.4,3.2,0.98,-0.10,0.00,0.49,-0.20,-0.44, unclassified
54224,-2.7,-4.6,2.6,1.08,-0.24,0.10,0.49,-0.15,-0.49, unclassified
54237,-2.8,-5.1,2.8,1.08,-0.34,0.00,0.54,-0.10,-0.49, unclassified
54251,-3.0,-6.2,3.3,1.08,-0.44,-0.10,0.39,-0.24,-0.34, unclassified
54263,-2.1,-6.2,2.6,1.03,-0.49,-0.10,0.44,-0.29,-0.39, unclassified
54276,-1.8,-7.1,1.9,0.93,-0.59,0.00,0.39,-0.20,-0.20, unclassified
54290,-2.3,-8.0,1.2,0.78,-0.54,-0.15,0.54,-0.15,-0.20, unclassified
54303,-2.5,-7.9,0.8,0.78,-0.54,-0.15,0.49,-0.24,-0.24, unclassified
54316,-2.8,-6.8,0.9,0.78,-0.54,-0.24,0.49,-0.34,-0.24, unclassified
54330,-2.6,-4.8,1.0,0.59,-0.69,-0.20,0.54,-0.34,-0.24, unclassified
54343,-2.8,-4.6,0.6,0.44,-0.64,-0.15,0.59,-0.24,-0.05, unclassified
54355,-4.4,-6.9,-0.7,0.34,-0.59,-0.10,0.64,-0.24,-0.05, unclassified
54369,-4.7,-7.5,-0.8,0.24,-0.54,-0.39,0.59,-0.34,-0.05, unclassified
54382,-4.5,-7.4,-1.2,0.15,-0.54,-0.29,0.54,-0.49,0.00, unclassified
54394,-3.7,-7.5,-2.1,0.15,-0.59,-0.34,0.54,-0.49,0.00, unclassified
